10765	221	1R-1	1	67	292.6539	24317.1700	7140.7010	1900.2020	6751.1040	709.8809	114.1075	695.2151	5103.4450	8957.8640	3181.8920	1789.3770	.0000	204.3175	193.3299	2069.4000	5291.3120	.0000	74317.6388	177000.0000	2513.1763	2	22.0000	-7.4325	1.0260	63	10.0000	5605.6670
10766	221	1R-2	1	13	1732.6470	293.7519	2699.7410	384.9648	242.4301	356.3146	88.7026	839.0040	7251.3180	5832.5430	208.1257	1650.8380	.0000	4935.8280	736.6640	2297.1300	5256.9500	.0000	37564.1587	139000.0000	1765.6415	22	16.0000	-5.7339	1.3017	31	13.0000	2757.2060
10767	221	1R-3	1	68	3956.4190	219.7346	562.4859	44.1678	345.1063	12.6455	145.5353	36.5101	1042.3260	1751.0370	3172.9400	1864.2870	.0000	101.8174	15.7221	2701.9200	5399.9000	.0000	21403.0272	31000.0000	524.0302	64	5.0000	-5.7271	1.2975	32	13.0000	30.4732
10768	221	1R-4	1	9	4692.7500	2636.8300	2187.2870	326.2441	371.2719	599.8729	333.9050	81.0678	2867.6250	6895.8560	2568.3270	1109.0050	.0000	1453.7690	71.3606	2853.0300	5353.3800	.0000	38992.8913	49000.0000	879.9289	36	8.0000	-5.2775	1.3730	21	14.0000	4591.3100
10769	221	1R-5	1	75	1921.3740	1647.5840	3012.8280	106.6972	250.6369	410.5357	45.7360	494.9406	5059.9830	7149.3800	2339.8510	3351.6470	.0000	455.9813	170.3742	2647.7100	5441.6430	.0000	37513.6669	128000.0000	1655.1366	25	16.0000	-3.3849	1.7338	2	17.0000	3006.7650
10770	221	1R-6	1	74	5039.1110	3226.4830	3036.5680	143.8679	549.1405	413.3089	180.5835	112.7624	2668.3790	246.0653	4630.7220	2106.3520	.0000	1519.6210	733.0062	2459.0400	5282.5000	.0000	35372.6577	160000.0000	1953.7265	14	18.0000	-6.0400	1.2522	41	13.0000	3025.1470
10771	221	1R-7	1	77	2417.5640	3440.3850	1783.8320	332.9551	555.0325	289.0265	8.3674	723.7882	7958.7300	5096.2470	3360.7400	2493.1640	.0000	1548.0700	419.4601	2600.3400	5300.1470	.0000	40333.5898	66000.0000	1063.3358	31	10.0000	-4.5970	1.5006	4	15.0000	2005.7410
10772	221	1R-8	1	49	3250.6570	670.3106	1601.3190	163.5516	58.6663	204.3457	9.9042	298.0615	559.3813	2809.0400	336.4650	505.6038	.0000	755.4750	64.0529	2608.8000	5240.6170	.0000	20779.3859	20000.0000	407.7938	78	4.0000	-5.1255	1.4061	18	14.0000	1643.1350
10773	221	2R-1	1	65	7072.2900	21151.9700	10105.5200	2037.5330	4335.9350	1089.1690	670.8598	362.7297	667.4100	3499.5400	6527.8890	4070.5680	.0000	5824.0260	225.0325	2044.4700	5391.8620	.0000	83241.8350	158000.0000	2412.4183	3	21.0000	-6.7151	1.1252	57	11.0000	8165.0310
10774	221	2R-2	1	72	2104.3230	4187.4380	232.9402	1836.2830	14.0931	30.5990	237.7527	19.0389	10081.3400	12881.8300	2340.6770	894.7062	.0000	527.5115	556.4212	1945.7400	5301.7380	.0000	43502.3976	10000.0000	535.0239	63	5.0000	-8.9615	.8223	78	8.0000	309.9658
10775	221	2R-3	1	69	4625.6670	86.6496	2319.7790	225.3139	158.1319	203.5621	69.7039	436.7583	747.9431	1434.8550	4200.0430	291.4353	.0000	1045.6780	197.7488	2763.7800	5375.6150	.0000	25648.9289	20000.0000	456.4892	68	4.0000	-5.6402	1.3061	29	13.0000	1466.2650
10776	221	2R-4	1	71	744.1628	3285.9900	1641.3120	282.2089	527.1975	243.4835	110.1707	313.3533	1048.3740	4261.3670	1572.9700	469.3518	.0000	1186.9470	135.7675	3089.2200	5279.3950	.0000	26078.5560	20000.0000	460.7855	67	4.0000	-5.2842	1.3745	20	14.0000	1887.2850
10777	221	2R-5	1	66	4133.6030	1303.6390	5731.2560	214.1495	444.0821	541.6243	112.4725	564.5952	4144.4480	6504.0910	56.8545	1677.5720	.0000	682.6721	270.6229	2835.0000	5344.5300	.0000	38953.6371	130000.0000	1689.5363	23	16.0000	-8.0243	.9461	72	9.0000	4392.4250
10778	221	2R-6	1	23	2116.5650	937.0303	286.5837	288.7129	88.6179	104.7752	59.0252	570.5595	1383.7440	4254.6890	918.4504	390.1487	.0000	909.0795	295.4069	2838.7200	5397.4800	.0000	21589.2531	20000.0000	415.8925	77	4.0000	-5.3850	1.3542	23	14.0000	749.6649
10779	221	2R-7	1	27	1713.6370	2309.9880	1501.6160	162.1041	477.1434	250.5431	115.2735	738.9675	3950.8210	4125.7120	2348.1030	2791.7580	.0000	949.4415	26.8563	2656.5300	5394.2030	.0000	31283.4354	43000.0000	742.8343	48	7.0000	-4.9277	1.4384	12	14.0000	1770.7380
10780	221	2R-8	1	16	3820.9680	3497.8920	3040.5260	309.5799	528.0590	412.1496	192.2708	319.6643	3333.0340	1266.6910	2963.6710	1552.0500	.0000	47.8044	640.5495	2549.1000	5289.2880	.0000	32791.5855	168000.0000	2007.9158	9	19.0000	-4.9604	1.4350	14	14.0000	3028.2880
10781	221	2R-9	1	21	4654.8020	531.9795	75.2654	405.5121	178.8326	166.5248	411.1917	585.4043	1291.2870	2010.0990	247.0117	523.1273	.0000	295.3644	810.5662	2488.8300	5371.0150	.0000	21558.2490	56000.0000	775.5824	46	7.0000	-5.3961	1.3478	25	13.0000	1511.4360
10782	221	3R-1	1	15	4337.9490	15148.8100	4346.1830	1089.8790	4945.5920	533.7742	135.5678	451.1370	3312.6660	10166.1500	1249.0960	422.9966	.0000	4883.6920	634.4743	2446.6200	5348.1720	.0000	63727.4759	157000.0000	2207.2747	7	20.0000	-6.9884	1.0818	61	11.0000	4274.7170
10783	221	3R-2	1	30	1498.3230	517.6390	1938.8130	300.3793	399.2096	272.1692	122.0330	1767.5480	7487.0540	6799.2450	205.1950	640.4070	.0000	3567.7200	727.1314	2550.1800	5166.8450	.0000	36093.9605	51000.0000	870.9396	37	8.0000	-6.7970	1.1300	55	11.0000	2134.0690
10784	221	3R-3	1	40	5457.8680	91.8647	1591.7800	142.0595	246.2984	464.2957	36.5243	768.3067	1023.0540	389.3544	2507.2400	281.2029	.0000	63.1233	327.1609	3004.3500	5288.3700	.0000	25009.2508	30000.0000	550.0925	60	5.0000	-6.3244	1.1942	49	12.0000	3326.3980
10785	221	3R-4	1	52	416.6710	862.2894	4693.4560	298.2859	293.3456	451.1020	376.5219	794.8666	2023.2770	5882.6260	2273.8260	579.1018	.0000	892.4155	282.9892	2738.5800	5369.9850	.0000	31729.5099	164000.0000	1957.2950	12	18.0000	-7.8762	.9696	69	10.0000	3500.1710
10786	221	3R-5	1	36	870.0891	2976.5040	1145.7590	330.8492	552.1437	187.8024	10.4682	1124.2610	1113.3090	6647.1590	2457.5610	978.1264	.0000	202.1161	420.4564	2988.6300	5330.0020	.0000	28808.1575	51000.0000	798.0815	42	7.0000	-5.6588	1.3181	28	13.0000	1472.9210
10787	221	3R-6	1	6	2373.0760	1650.9360	485.6618	110.3742	379.8915	291.1585	11.2247	53.2199	1344.3400	1284.1400	2443.0990	2154.0710	.0000	1266.7980	419.4601	2607.8400	5345.4670	.0000	24546.5297	30000.0000	545.4652	62	5.0000	-5.8274	1.2825	36	13.0000	2325.7720
10788	221	3R-7	1	50	6066.1140	1870.0520	54.1769	553.6866	555.9227	92.6173	132.8423	1273.9280	1372.7480	1252.2330	5213.2540	1550.0250	.0000	2404.3290	311.8911	2370.5700	5471.6100	.0000	30935.3548	53000.0000	839.3535	39	8.0000	-5.9612	1.2654	39	13.0000	389.3549
10789	221	4R-1	1	55	1061.7680	14716.2300	825.5479	1485.6090	4243.6970	160.0391	328.3836	548.5559	3276.3980	8586.8630	793.0305	1126.8730	.0000	1511.3120	190.1131	2232.4200	5272.6300	.0000	47563.7281	.0000	475.6372	66	4.0000	-5.9328	1.2587	40	13.0000	1204.2580
10790	221	4R-2	1	56	124.7116	3996.0130	4886.0500	597.9573	240.2766	488.8365	147.4123	268.0283	6367.3920	10670.1800	1062.6140	1283.8720	.0000	4524.4060	779.2491	2319.3300	5129.7970	.0000	46551.7347	153000.0000	1995.5173	10	18.0000	-8.0921	.9299	74	9.0000	3665.6090
10791	221	4R-3	1	53	1743.0190	270.4138	7974.1940	227.0920	421.9421	853.5813	97.4941	180.5000	1709.7490	578.4964	3048.1310	1571.0000	.0000	1521.2180	86.1096	2895.9600	5267.3930	.0000	34770.5503	128000.0000	1627.7055	26	15.0000	-7.5844	.9946	68	10.0000	6324.2570
10792	221	4R-4	1	35	1370.3550	3435.2570	2784.5280	334.5480	552.4138	373.8939	211.2672	251.4765	3136.4830	283.2276	1797.3890	2295.8980	.0000	632.0611	190.1131	3034.4700	5306.1270	.0000	28814.9812	150000.0000	1788.1498	20	16.0000	-4.7381	1.4716	10	15.0000	2825.4730
10793	221	4R-5	1	37	3339.5380	2521.3370	567.5838	249.2155	329.1757	37.1526	88.8380	319.6643	833.2722	4999.8640	1869.1760	561.2483	.0000	148.1605	66.7396	2719.5600	5385.1430	.0000	24367.1087	20000.0000	443.6710	72	4.0000	-5.3627	1.3608	22	14.0000	331.4402
10794	221	4R-6	1	31	2555.8940	1751.8020	2475.2030	146.2157	272.2366	356.0907	103.0395	777.4536	1277.6350	118.6031	3744.8950	3563.9890	.0000	1310.0270	36.9136	2577.3000	5385.7970	.0000	29028.1988	160000.0000	1890.2819	16	17.0000	-4.9043	1.4433	11	14.0000	2575.1040
10795	221	4R-7	1	70	3159.4620	1738.0390	1251.9250	119.6323	438.6040	210.8396	80.1139	261.4415	4862.0490	1025.5180	4604.7840	672.9404	.0000	11.2975	790.3387	2441.7900	5245.7300	.0000	28476.4539	30000.0000	584.7645	57	5.0000	-6.9971	1.0960	58	11.0000	1561.9490
10796	221	4R-8	1	51	2565.6420	804.6318	249.6880	35.2698	206.3020	75.5742	47.9324	846.6660	2799.9420	276.9603	4326.0060	3506.5440	.0000	1416.2170	205.3742	2407.5900	5375.6830	.0000	25441.7304	50000.0000	754.4173	47	7.0000	-6.4120	1.1837	51	12.0000	295.7077
10797	221	4R-9	1	54	5248.6470	3182.2260	1659.1460	789.1572	683.7251	234.2147	453.0507	478.4839	2657.4540	5202.0250	928.2183	1131.5290	.0000	19.6673	177.3072	2383.4400	5348.8880	.0000	32077.8804	39000.0000	710.7788	51	7.0000	-6.4298	1.1794	52	12.0000	1500.7010
10798	221	5R-1	1	24	1204.5200	19218.3000	4459.2560	1569.1040	5016.4690	435.8251	63.1947	1418.7360	231.5686	6239.9400	2413.9050	1453.0980	.0000	2413.3770	379.6725	2133.6600	5358.0350	.0000	57307.6669	172000.0000	2293.0766	5	20.0000	-7.9094	.9609	71	10.0000	3299.0060
10799	221	5R-2	1	25	3526.4390	1540.5410	1971.4700	192.7308	94.3824	176.3314	71.8850	2228.3440	366.1442	704.5024	3806.7260	1998.0570	.0000	2751.8400	244.5816	2674.8000	5376.4220	.0000	28893.9088	50000.0000	788.9390	43	7.0000	-6.7825	1.1290	56	11.0000	1168.7120
10800	221	5R-3	1	14	4297.2350	176.2537	618.6513	179.6311	201.4700	200.8227	168.3291	1730.9730	2183.4530	6692.4160	1100.6190	1403.8180	.0000	717.4660	2.6162	2669.4000	5416.9900	.0000	29194.7891	41000.0000	701.9478	52	7.0000	-6.4764	1.1850	50	12.0000	1434.6450
10801	221	5R-4	1	39	2046.7520	542.5073	2307.9950	10.5130	3.5220	336.0954	132.3667	878.6652	1455.1260	2814.2850	4827.7780	2479.1770	.0000	64.6221	295.4069	2487.4500	5463.1230	.0000	28583.8436	167000.0000	1955.8384	13	18.0000	-5.4508	1.3531	24	14.0000	2438.4590
10802	221	5R-5	1	1	1452.3440	1795.7290	291.8775	153.4846	386.3242	66.7471	161.8249	519.4249	5184.2390	1738.5080	3213.8270	463.6943	.0000	1336.7030	332.1013	2461.6800	5345.7200	.0000	25164.2992	20000.0000	451.6429	69	4.0000	-6.5844	1.1652	53	12.0000	260.0704
10803	221	5R-6	1	7	3435.4570	429.1435	869.1463	20.1366	111.9334	179.6010	84.1429	1779.1650	1600.6350	1231.4620	783.6946	471.4326	.0000	789.5326	34.2397	2662.2000	5322.0620	.0000	21071.5722	35000.0000	560.7157	59	5.0000	-6.1352	1.2376	44	12.0000	1267.5880
10804	221	1L-1	1	78	1356.8120	26558.5000	5523.6910	2470.6920	7183.1560	540.6244	97.0561	571.1130	2327.1720	8740.9740	1840.0750	1265.8000	.0000	90.8570	338.9173	1879.4100	5357.6300	3.3333	70359.5951	137666.5000	2080.2609	8	19.0000	-8.0980	.9351	73	9.0000	4213.7820
10805	221	1L-2	1	73	3544.1450	417.1402	3034.1460	317.3622	268.9568	403.0012	201.3996	382.0885	4325.7630	4279.0940	791.2238	631.4676	.0000	629.8151	755.7211	2250.5400	5201.3800	.0000	30456.5841	131000.0000	1614.5658	27	15.0000	-5.8537	1.2858	35	13.0000	3023.3400
10806	221	1L-3	1	76	507.9839	919.3188	9279.2000	97.3808	253.5610	979.1689	63.7009	134.1655	236.0065	372.0326	925.1971	1332.1250	.0000	321.8225	11.8080	2624.5500	5356.9300	.0000	30865.9995	128000.0000	1588.6599	28	15.0000	-8.2334	.9089	75	9.0000	7451.0480
10807	221	1L-4	1	5	2504.3030	1763.2610	525.6887	191.7740	334.3390	202.3443	248.0918	21.7901	589.2369	5407.7950	1131.9080	394.5798	.0000	1836.7260	26.9759	2755.0200	5359.1250	.0000	24835.8765	20000.0000	448.3587	70	4.0000	-5.4942	1.3356	27	13.0000	1542.9180
10808	221	1L-5	1	60	1786.0320	1866.1230	1867.9510	179.8384	599.7478	283.8160	148.7731	431.0415	3077.4690	4626.0730	2391.5200	2121.3040	.0000	1477.4560	14.4721	2557.6200	5444.4620	.0000	30949.1999	20000.0000	509.4919	65	5.0000	-4.6471	1.4887	6	15.0000	2075.5010
10809	221	1L-6	1	10	5174.6440	2766.8570	3326.2660	245.5217	464.9395	444.3110	137.4558	57.8637	2063.7210	2696.8020	3953.5870	2340.5070	.0000	1111.9210	761.6183	2569.7400	5257.0050	.0000	36616.8430	151000.0000	1876.1684	17	17.0000	-4.9559	1.4376	13	14.0000	3244.0830
10810	221	1L-7	1	59	3167.7250	3164.0310	1792.1710	283.7673	547.2088	291.0628	108.4726	723.7882	6519.4170	2272.6240	4190.7170	2053.4240	.0000	1252.5850	335.1969	2665.9800	5289.3750	.0000	36670.1076	69000.0000	1056.7010	33	10.0000	-4.6669	1.4853	9	15.0000	2012.5620
10811	221	1L-8	1	41	3551.1970	115.0087	892.6447	308.5558	313.9165	252.9298	99.1648	256.5035	192.2447	3794.8980	545.3406	2548.4760	.0000	271.0291	34.2397	2444.5200	5345.2870	.0000	22766.5409	20000.0000	427.6654	75	4.0000	-6.0958	1.2358	46	12.0000	1800.5850
