14305	234	42	18	9	9	10
14306	234	43	10	22	16	11
14307	234	45	19	18	11	14
14308	234	47	10	9	9	15
14309	234	48	18	9	9	10
14310	234	49	15	11	9	10
14311	234	51		10		11
14312	234	54	21	20	19	12
14313	234	56	14	10	10	14
14314	234	65	13	9	20	10
14315	234	67	12	18	19	16
14316	234	70	10		10	
14317	234	78	14	10	10	15
14318	234	79	14	10	10	15
14319	234	96	17	10	16	18
14320	234	97	17	10	16	18
14321	234	100		20		14
14322	234	101	21		15	
14323	234	106	19	11	11	13
14324	234	108	19	11	11	13
14325	234	120	16		10	
14326	234	122	15	15	10	11
14327	234	142	17	10	21	9
14328	234	144	11	9	18	10
14329	234	145	11	9	18	10
14330	234	146	11	18	21	12
14331	234	147	11	18	21	12
14332	234	148	14	10	14	12
14333	234	149	14	10	14	12
14334	234	150	20	18	19	20
14335	234	151	20	18	19	20
14336	234	152	19	18	11	14
14337	234	155	10	10	12	10
14338	234	159	17	8	18	12
14339	234	161		10		13
14340	234	162	10	22	16	11
14341	234	169	10	9	9	15
14342	234	172	20	16	18	19
14343	234	173	20	16	18	19
14344	234	174	21	20	19	12
14345	234	196	10	10	10	16
14346	234	197	10	10	10	16
14347	234	198	15	11	9	10
14348	234	200	13	12	13	8
14349	234	201	13	12	13	8
14350	234	202	12	19	17	17
14351	234	204	9	10	13	9
14352	234	205	9	10	13	9
14353	234	206	15	11	12	16
14354	234	207	15	11	12	16
14355	234	208	10	10	19	15
14356	234	209	19	18	12	11
14357	234	210	10	13	11	21
14358	234	211	9	13	10	9
15997	256	2		18		20
15998	256	3	17		11	
15999	256	4		16		18
16000	256	5		10		18
16001	256	6	16		14	
16002	256	7	17		14	
16003	256	8		19		14
16004	256	10		18		12
16005	256	11	16		16	
16006	256	12	19		15	
16007	256	19	16	16	17	10
16008	256	20	15	13	20	11
16009	256	23	22	21	11	21
16010	256	24	11	10	11	14
16011	256	26	14	11	16	14
16012	256	27	17	16	15	17
16013	256	30	14	15	16	14
16014	256	31	22	9	20	18
16015	256	33	12	13	11	11
16016	256	35	18	12	13	18
16017	256	36	18	12	13	18
16018	256	38	23	12	19	14
16019	256	39	15	18	17	15
16020	256	41	12	16	17	17
16021	256	42	19	11	17	11
16022	256	43	11	18	10	13
16023	256	45	14	14	14	14
16024	256	47	19	17	21	15
16025	256	48	19	11	17	11
16026	256	49	18	12	16	19
16027	256	51		10		12
16028	256	54	15	12	16	12
16029	256	56	15	18	17	15
16030	256	65	22	9	20	18
16031	256	67	14	15	16	14
16032	256	70	15		18	
16033	256	78	12	14	13	15
16034	256	79	12	14	13	15
16035	256	96	17	12	16	19
16036	256	97	17	12	16	19
16037	256	100		10		16
16038	256	101	12		12	
16039	256	106	15	10	14	17
16040	256	108	15	10	14	17
16041	256	120	15		15	
16042	256	122	15	13	20	11
16043	256	142	16	16	17	10
16044	256	144	19	16	21	10
16045	256	145	19	16	21	10
16046	256	146	19	10	16	12
16047	256	147	19	10	16	12
16048	256	148	19	14	17	16
16049	256	149	19	14	17	16
16050	256	150	17	18	12	15
16051	256	151	17	18	12	15
16052	256	152	14	14	14	14
16053	256	155	12	13	11	11
16054	256	159	23	12	19	14
16055	256	161		12		15
16056	256	162	11	18	10	13
16057	256	169	19	17	21	15
16058	256	172	14	15	14	17
16059	256	173	14	15	14	17
16060	256	174	15	12	16	12
16061	256	196	15	10	14	17
16062	256	197	15	10	14	17
16063	256	198	18	12	16	19
16064	256	200	15	13	17	12
16065	256	201	15	13	17	12
16066	256	202	12	16	17	17
16067	256	204	16	11	17	10
16068	256	205	16	11	17	10
16069	256	206	15	21	16	14
16070	256	207	15	21	16	14
16071	256	208	11	10	11	14
16072	256	209	22	21	11	21
16073	256	210	17	16	15	17
16074	256	211	14	11	16	14
13579	225	2		16		18
13580	225	3	14		18	
13581	225	4		14		16
13582	225	5		15		10
13583	225	6	12		16	
13584	225	7	10		13	
13585	225	8		15		14
13586	225	10		17		12
13587	225	11	15		17	
13588	225	12	17		16	
13589	225	19	14	14	12	17
13590	225	20	14	16	15	14
13591	225	23	18	16	13	15
13592	225	24	9	18	20	16
13593	225	26	14	12	20	21
13594	225	27	15	11	11	7
13595	225	30	11	10	17	8
13596	225	31	14	19	8	15
13597	225	33	10	18	13	14
13598	225	35	13	16	17	18
13599	225	36	13	16	17	18
13600	225	38	16	15	9	16
13601	225	39	14	14	10	10
13602	225	41	10	11	12	12
13603	225	42	12	11	7	14
13604	225	43	9	17	8	16
13605	225	45	9	19	7	8
13606	225	47	16	18	17	14
13607	225	48	12	11	7	14
13608	225	49	16	15	14	14
13609	225	51		15		12
13610	225	54	19	14	11	14
13611	225	56	14	14	10	10
13612	225	65	14	19	8	15
13613	225	67	11	10	17	8
13614	225	70	14		24	
13615	225	78	16	14	12	14
13616	225	79	16	14	12	14
13617	225	96	13	16	21	13
13618	225	97	13	16	21	13
13619	225	100		14		7
13620	225	101	12		16	
13621	225	106	11	13	15	10
13622	225	108	11	13	15	10
13623	225	120	19		9	
13624	225	122	14	16	15	14
13625	225	142	14	14	12	17
13626	225	144	10	17	14	13
13627	225	145	10	17	14	13
13628	225	146	14	18	12	11
13629	225	147	14	18	12	11
13630	225	148	16	14	11	8
13631	225	149	16	14	11	8
13632	225	150	13	19	9	9
13633	225	151	13	19	9	9
13634	225	152	9	19	7	8
13635	225	155	10	18	13	14
13636	225	159	16	15	9	16
13637	225	161		18		21
13638	225	162	9	17	8	16
13639	225	169	16	18	17	14
13640	225	172	17	15	8	16
13641	225	173	17	15	8	16
13642	225	174	19	14	11	14
13643	225	196	11	15	11	15
13644	225	197	11	15	11	15
13645	225	198	16	15	14	14
13646	225	200	16	15	16	14
13647	225	201	16	15	16	14
13648	225	202	10	11	12	12
13649	225	204	8	13	15	13
13650	225	205	8	13	15	13
13651	225	206	15	14	14	13
13652	225	207	15	14	14	13
13653	225	208	9	18	20	16
13654	225	209	18	16	13	15
13655	225	210	15	11	11	7
13656	225	211	14	12	20	21
13735	227	2		16		18
13736	227	3	14		18	
13737	227	4		14		16
13738	227	5		15		10
13739	227	6	12		16	
13740	227	7	10		13	
13741	227	8		15		14
13742	227	10		17		12
13743	227	11	15		17	
13744	227	12	17		16	
13745	227	19	14	14	12	17
13746	227	20	14	16	15	14
13747	227	23	18	16	13	15
13748	227	24	9	18	20	16
13749	227	26	14	12	20	21
13750	227	27	15	11	11	7
13751	227	30	11	10	17	8
13752	227	31	14	19	8	15
13753	227	33	10	18	13	14
13754	227	35	13	16	17	18
13755	227	36	13	16	17	18
13756	227	38	16	15	9	16
13757	227	39	14	14	10	10
13758	227	41	10	11	12	12
13759	227	42	12	11	7	14
13760	227	43	9	17	8	16
13761	227	45	9	19	7	8
13762	227	47	16	18	17	14
13763	227	48	12	11	7	14
13764	227	49	16	15	14	14
13765	227	51		15		12
13766	227	54	19	14	11	14
13767	227	56	14	14	10	10
13768	227	65	14	19	8	15
13769	227	67	11	10	17	8
13770	227	70	14		24	
13771	227	78	16	14	12	14
13772	227	79	16	14	12	14
13773	227	96	13	16	21	13
13774	227	97	13	16	21	13
13775	227	100		14		7
13776	227	101	12		16	
13777	227	106	11	13	15	10
13778	227	108	11	13	15	10
13779	227	120	19		9	
13780	227	122	14	16	15	14
13781	227	142	14	14	12	17
13782	227	144	10	17	14	13
13783	227	145	10	17	14	13
13784	227	146	14	18	12	11
13785	227	147	14	18	12	11
13786	227	148	16	14	11	8
13787	227	149	16	14	11	8
13788	227	150	13	19	9	9
13789	227	151	13	19	9	9
13790	227	152	9	19	7	8
13791	227	155	10	18	13	14
13792	227	159	16	15	9	16
13793	227	161		18		21
13794	227	162	9	17	8	16
13795	227	169	16	18	17	14
13796	227	172	17	15	8	16
13797	227	173	17	15	8	16
13798	227	174	19	14	11	14
13799	227	196	11	15	11	15
13800	227	197	11	15	11	15
13801	227	198	16	15	14	14
13802	227	200	16	15	16	14
13803	227	201	16	15	16	14
13804	227	202	10	11	12	12
13805	227	204	8	13	15	13
13806	227	205	8	13	15	13
13807	227	206	15	14	14	13
13808	227	207	15	14	14	13
13809	227	208	9	18	20	16
13810	227	209	18	16	13	15
13811	227	210	15	11	11	7
13812	227	211	14	12	20	21
14593	238	2		20		11
14594	238	3	10		10	
14595	238	4		12		11
14596	238	5		9		13
14597	238	6	14		10	
14598	238	7	16		15	
14599	238	8		21		11
14600	238	10		10		12
14601	238	11	19		17	
14602	238	12	18		19	
14603	238	19	19	11	10	16
14604	238	20	12	10	10	10
14605	238	23	18	17	10	17
14606	238	24	18	9	17	10
14607	238	26	17	14	10	11
14608	238	27	15	11	11	18
14609	238	30	16	10	16	11
14610	238	31	19	9	21	16
14611	238	33	10	10	19	16
14612	238	35	10	11	12	10
14613	238	36	10	11	12	10
14614	238	38	11	19	12	20
14615	238	39	10	10	10	9
14616	238	41	16	18	10	22
14617	238	42	19	18	20	9
14618	238	43	9	12	10	11
14619	238	45	15	16	17	15
14620	238	47	17	12	20	14
14621	238	48	19	18	20	9
14622	238	49	12	14	14	10
14623	238	51		10		14
14624	238	54	11	19	11	11
14625	238	56	10	10	10	9
14626	238	65	19	9	21	16
14627	238	67	16	10	16	11
14628	238	70	10		10	
14629	238	78	10	10	10	11
14630	238	79	10	10	10	11
14631	238	96	10	10	11	9
14632	238	97	10	10	11	9
14633	238	100		11		20
14634	238	101	12		20	
14635	238	106	9	10	12	10
14636	238	108	9	10	12	10
14637	238	120	13		13	
14638	238	122	12	10	10	10
14639	238	142	19	11	10	16
14640	238	144	20	17	19	16
14641	238	145	20	17	19	16
14642	238	146	11	9	19	20
14643	238	147	11	9	19	20
14644	238	148	8	16	9	13
14645	238	149	8	16	9	13
14646	238	150	16	18	12	18
14647	238	151	16	18	12	18
14648	238	152	15	16	17	15
14649	238	155	10	10	19	16
14650	238	159	11	19	12	20
14651	238	161		10		9
14652	238	162	9	12	10	11
14653	238	169	17	12	20	14
14654	238	172	12	17	17	10
14655	238	173	12	17	17	10
14656	238	174	11	19	11	11
14657	238	196	10	10	14	13
14658	238	197	10	10	14	13
14659	238	198	12	14	14	10
14660	238	200	14	13	10	13
14661	238	201	14	13	10	13
14662	238	202	16	18	10	22
14663	238	204	13	10	13	9
14664	238	205	13	10	13	9
14665	238	206	16	10	19	10
14666	238	207	16	10	19	10
14667	238	208	18	9	17	10
14668	238	209	18	17	10	17
14669	238	210	15	11	11	18
14670	238	211	17	14	10	11
16309	260	2		13		12
16310	260	3	23		11	
16311	260	4		19		19
16312	260	5		17		17
16313	260	6	19		17	
16314	260	7	18		16	
16315	260	8		19		13
16316	260	10		12		15
16317	260	11	17		10	
16318	260	12	16		20	
16319	260	19	14	21	17	19
16320	260	20	15	15	12	13
16321	260	23	13	12	23	11
16322	260	24	18	18	17	16
16323	260	26	15	18	13	15
16324	260	27	17	18	17	15
16325	260	30	17	19	19	17
16326	260	31	20	12	12	13
16327	260	33	16	14	14	10
16328	260	35	15	16	14	15
16329	260	36	15	16	14	15
16330	260	38	11	17	11	15
16331	260	39	15	16	16	11
16332	260	41	20	14	18	18
16333	260	42	14	21	9	16
16334	260	43	20	12	12	12
16335	260	45	17	18	12	15
16336	260	47	13	17	15	17
16337	260	48	14	21	9	16
16338	260	49	15	14	9	13
16339	260	51		16		16
16340	260	54	13	19	20	19
16341	260	56	15	16	16	11
16342	260	65	20	12	12	13
16343	260	67	17	19	19	17
16344	260	70	16		14	
16345	260	78	15	10	10	11
16346	260	79	15	10	10	11
16347	260	96	17	16	14	16
16348	260	97	17	16	14	16
16349	260	100		20		21
16350	260	101	19		22	
16351	260	106	13	14	12	18
16352	260	108	13	14	12	18
16353	260	120	17		10	
16354	260	122	15	15	12	13
16355	260	142	14	21	17	19
16356	260	144	21	17	21	17
16357	260	145	21	17	21	17
16358	260	146	16	18	13	16
16359	260	147	16	18	13	16
16360	260	148	17	19	15	18
16361	260	149	17	19	15	18
16362	260	150	19	16	15	17
16363	260	151	19	16	15	17
16364	260	152	17	18	12	15
16365	260	155	16	14	14	10
16366	260	159	11	17	11	15
16367	260	161		10		17
16368	260	162	20	12	12	12
16369	260	169	13	17	15	17
16370	260	172	17	12	16	15
16371	260	173	17	12	16	15
16372	260	174	13	19	20	19
16373	260	196	10	10	9	10
16374	260	197	10	10	9	10
16375	260	198	15	14	9	13
16376	260	200	15	11	15	12
16377	260	201	15	11	15	12
16378	260	202	20	14	18	18
16379	260	204	18	15	16	14
16380	260	205	18	15	16	14
16381	260	206	15	14	14	9
16382	260	207	15	14	14	9
16383	260	208	18	18	17	16
16384	260	209	13	12	23	11
16385	260	210	17	18	17	15
16386	260	211	15	18	13	15
16933	268	2		9		17
16934	268	3	15		10	
16935	268	4		10		9
16936	268	5		17		8
16937	268	6	9		18	
16938	268	7	18		17	
16939	268	8		18		10
16940	268	10		18		12
16941	268	11	10		17	
16942	268	12	10		12	
16943	268	19	10	8	19	9
16944	268	20	20	20	19	20
16945	268	23	10	10	19	10
16946	268	24	9	9	19	15
16947	268	26	9	9	14	9
16948	268	27	18	10	21	17
16949	268	30	10	14	20	9
16950	268	31	12	12	12	19
16951	268	33	12	9	13	16
16952	268	35	9	9	11	14
16953	268	36	9	9	11	14
16954	268	38	18	10	16	15
16955	268	39	11	11	16	10
16956	268	41	17	17	15	16
16957	268	42	14	14	14	16
16958	268	43	19	19	11	19
16959	268	45	15	12	9	9
16960	268	47	16	19	9	11
16961	268	48	14	14	14	16
16962	268	49	19	20	19	19
16963	268	51		11		14
16964	268	54	9	10	14	11
16965	268	56	11	11	16	10
16966	268	65	12	12	12	19
16967	268	67	10	14	20	9
16968	268	70	9		14	
16969	268	78	23	22	22	22
16970	268	79	23	22	22	22
16971	268	96	15	19	10	10
16972	268	97	15	19	10	10
16973	268	100		9		8
16974	268	101	18		11	
16975	268	106	8	10	10	13
16976	268	108	8	10	10	13
16977	268	120	9		9	
16978	268	122	20	20	19	20
16979	268	142	10	8	19	9
16980	268	144	17	20	20	10
16981	268	145	17	20	20	10
16982	268	146	10	19	16	9
16983	268	147	10	19	16	9
16984	268	148	9	9	13	15
16985	268	149	9	9	13	15
16986	268	150	11	10	10	10
16987	268	151	11	10	10	10
16988	268	152	15	12	9	9
16989	268	155	12	9	13	16
16990	268	159	18	10	16	15
16991	268	161		16		18
16992	268	162	19	19	11	19
16993	268	169	16	19	9	11
16994	268	172	15	19	20	19
16995	268	173	15	19	20	19
16996	268	174	9	10	14	11
16997	268	196	22	22	23	24
16998	268	197	22	22	23	24
16999	268	198	19	20	19	19
17000	268	200	20	20	12	18
17001	268	201	20	20	12	18
17002	268	202	17	17	15	16
17003	268	204	9	8	11	9
17004	268	205	9	8	11	9
17005	268	206	14	10	16	13
17006	268	207	14	10	16	13
17007	268	208	9	9	19	15
17008	268	209	10	10	19	10
17009	268	210	18	10	21	17
17010	268	211	9	9	14	9
18025	282	2		12		19
18026	282	3	11		12	
18027	282	4		15		10
18028	282	5		13		13
18029	282	6	10		17	
18030	282	7	10		11	
18031	282	8		19		11
18032	282	10		10		16
18033	282	11	15		11	
18034	282	12	14		12	
18035	282	19	18	16	14	16
18036	282	20	19	19	10	11
18037	282	23	18	11	19	20
18038	282	24	9	18	10	18
18039	282	26	13	17	14	12
18040	282	27	14	14	17	14
18041	282	30	17	15	10	16
18042	282	31	21	17	16	16
18043	282	33	15	14	14	13
18044	282	35	10	18	11	19
18045	282	36	10	18	11	19
18046	282	38	18	16	18	19
18047	282	39	20	15	15	14
18048	282	41	17	21	16	13
18049	282	42	18	17	20	12
18050	282	43	14	20	12	11
18051	282	45	14	16	12	18
18052	282	47	18	15	11	14
18053	282	48	18	17	20	12
18054	282	49	14	12	9	20
18055	282	51		16		11
18056	282	54	20	10	13	13
18057	282	56	20	15	15	14
18058	282	65	21	17	16	16
18059	282	67	17	15	10	16
18060	282	70	17		11	
18061	282	78	16	19	11	10
18062	282	79	16	19	11	10
18063	282	96	16	10	9	8
18064	282	97	16	10	9	8
18065	282	100		9		12
18066	282	101	22		12	
18067	282	106	13	12	16	21
18068	282	108	13	12	16	21
18069	282	120	17		14	
18070	282	122	19	19	10	11
18071	282	142	18	16	14	16
18072	282	144	21	19	18	19
18073	282	145	21	19	18	19
18074	282	146	9	9	16	13
18075	282	147	9	9	16	13
18076	282	148	9	13	13	9
18077	282	149	9	13	13	9
18078	282	150	21	18	11	11
18079	282	151	21	18	11	11
18080	282	152	14	16	12	18
18081	282	155	15	14	14	13
18082	282	159	18	16	18	19
18083	282	161		15		12
18084	282	162	14	20	12	11
18085	282	169	18	15	11	14
18086	282	172	13	11	16	14
18087	282	173	13	11	16	14
18088	282	174	20	10	13	13
18089	282	196	13	12	16	13
18090	282	197	13	12	16	13
18091	282	198	14	12	9	20
18092	282	200	16	17	21	11
18093	282	201	16	17	21	11
18094	282	202	17	21	16	13
18095	282	204	17	19	16	16
18096	282	205	17	19	16	16
18097	282	206	15	15	19	13
18098	282	207	15	15	19	13
18099	282	208	9	18	10	18
18100	282	209	18	11	19	20
18101	282	210	14	14	17	14
18102	282	211	13	17	14	12
14983	243	2		11		12
14984	243	3	17		11	
14985	243	4		11		10
14986	243	5		17		18
14987	243	6	18		11	
14988	243	7	19		13	
14989	243	8		14		12
14990	243	10		11		12
14991	243	11	10		11	
14992	243	12	17		11	
14993	243	19	17	19	9	17
14994	243	20	12	13	12	11
14995	243	23	15	19	10	10
14996	243	24	17	17	20	12
14997	243	26	14	14	17	17
14998	243	27	17	17	19	17
14999	243	30	16	15	13	10
15000	243	31	16	19	10	11
15001	243	33	15	13	12	8
15002	243	35	20	10	13	11
15003	243	36	20	10	13	11
15004	243	38	9	11	20	12
15005	243	39	12	19	16	13
15006	243	41	18	17	17	10
15007	243	42	18	12	8	14
15008	243	43	19	9	18	9
15009	243	45	16	15	11	15
15010	243	47	19	16	13	18
15011	243	48	18	12	8	14
15012	243	49	19	16	12	13
15013	243	51		11		12
15014	243	54	14	15	15	16
15015	243	56	12	19	16	13
15016	243	65	16	19	10	11
15017	243	67	16	15	13	10
15018	243	70	12		12	
15019	243	78	11	11	10	12
15020	243	79	11	11	10	12
15021	243	96	17	22	10	13
15022	243	97	17	22	10	13
15023	243	100		19		11
15024	243	101	13		16	
15025	243	106	11	15	11	22
15026	243	108	11	15	11	22
15027	243	120	10		9	
15028	243	122	12	13	12	11
15029	243	142	17	19	9	17
15030	243	144	12	13	16	12
15031	243	145	12	13	16	12
15032	243	146	14	17	11	16
15033	243	147	14	17	11	16
15034	243	148	19	17	10	16
15035	243	149	19	17	10	16
15036	243	150	18	15	16	17
15037	243	151	18	15	16	17
15038	243	152	16	15	11	15
15039	243	155	15	13	12	8
15040	243	159	9	11	20	12
15041	243	161		10		10
15042	243	162	19	9	18	9
15043	243	169	19	16	13	18
15044	243	172	17	17	11	10
15045	243	173	17	17	11	10
15046	243	174	14	15	15	16
15047	243	196	14	14	12	13
15048	243	197	14	14	12	13
15049	243	198	19	16	12	13
15050	243	200	16	15	12	10
15051	243	201	16	15	12	10
15052	243	202	18	17	17	10
15053	243	204	16	17	17	13
15054	243	205	16	17	17	13
15055	243	206	15	9	7	16
15056	243	207	15	9	7	16
15057	243	208	17	17	20	12
15058	243	209	15	19	10	10
15059	243	210	17	17	19	17
15060	243	211	14	14	17	17
16621	264	2		13		12
16622	264	3	17		18	
16623	264	4		14		16
16624	264	5		17		13
16625	264	6	12		19	
16626	264	7	14		11	
16627	264	8		20		10
16628	264	10		18		10
16629	264	11	10		8	
16630	264	12	14		11	
16631	264	19	15	16	9	9
16632	264	20	16	14	10	10
16633	264	23	22	19	13	12
16634	264	24	20	17	16	17
16635	264	26	12	15	14	9
16636	264	27	8	15	12	16
16637	264	30	15	15	19	17
16638	264	31	13	11	19	18
16639	264	33	18	13	11	9
16640	264	35	17	14	10	14
16641	264	36	17	14	10	14
16642	264	38	19	18	11	17
16643	264	39	9	15	9	11
16644	264	41	14	11	14	9
16645	264	42	11	15	15	15
16646	264	43	10	22	18	21
16647	264	45	17	17	11	10
16648	264	47	17	15	14	18
16649	264	48	11	15	15	15
16650	264	49	13	14	8	8
16651	264	51		15		18
16652	264	54	12	19	19	20
16653	264	56	9	15	9	11
16654	264	65	13	11	19	18
16655	264	67	15	15	19	17
16656	264	70	11		14	
16657	264	78	9	10	11	10
16658	264	79	9	10	11	10
16659	264	96	16	15	10	13
16660	264	97	16	15	10	13
16661	264	100		11		19
16662	264	101	12		19	
16663	264	106	13	11	12	14
16664	264	108	13	11	12	14
16665	264	120	15		14	
16666	264	122	16	14	10	10
16667	264	142	15	16	9	9
16668	264	144	13	12	12	9
16669	264	145	13	12	12	9
16670	264	146	16	15	17	9
16671	264	147	16	15	17	9
16672	264	148	15	16	15	14
16673	264	149	15	16	15	14
16674	264	150	19	11	19	17
16675	264	151	19	11	19	17
16676	264	152	17	17	11	10
16677	264	155	18	13	11	9
16678	264	159	19	18	11	17
16679	264	161		17		9
16680	264	162	10	22	18	21
16681	264	169	17	15	14	18
16682	264	172	14	17	17	13
16683	264	173	14	17	17	13
16684	264	174	12	19	19	20
16685	264	196	17	15	16	9
16686	264	197	17	15	16	9
16687	264	198	13	14	8	8
16688	264	200	9	15	9	9
16689	264	201	9	15	9	9
16690	264	202	14	11	14	9
16691	264	204	16	16	19	15
16692	264	205	16	16	19	15
16693	264	206	8	16	10	16
16694	264	207	8	16	10	16
16695	264	208	20	17	16	17
16696	264	209	22	19	13	12
16697	264	210	8	15	12	16
16698	264	211	12	15	14	9
17167	271	2		15		11
17168	271	3	8		19	
17169	271	4		8		18
17170	271	5		8		13
17171	271	6	10		10	
17172	271	7	14		14	
17173	271	8		9		13
17174	271	10		14		9
17175	271	11	8		14	
17176	271	12	10		10	
17177	271	19	13	9	9	10
17178	271	20	19	19	11	19
17179	271	23	15	18	19	17
17180	271	24	8	8	9	18
17181	271	26	8	8	16	8
17182	271	27	7	13	9	13
17183	271	30	11	10	19	9
17184	271	31	16	9	19	15
17185	271	33	3	9	13	10
17186	271	35	14	8	9	10
17187	271	36	14	8	9	10
17188	271	38	3	7	16	12
17189	271	39	3	19	10	10
17190	271	41	19	13	16	9
17191	271	42	16	14	13	16
17192	271	43	19	9	16	22
17193	271	45	8	12	17	11
17194	271	47	19	16	13	8
17195	271	48	16	14	13	16
17196	271	49	13	19	11	18
17197	271	51		9		10
17198	271	54	10	8	19	9
17199	271	56	3	19	10	10
17200	271	65	16	9	19	15
17201	271	67	11	10	19	9
17202	271	70	10		11	
17203	271	78	19	22	20	13
17204	271	79	19	22	20	13
17205	271	96	19	9	10	17
17206	271	97	19	9	10	17
17207	271	100		10		15
17208	271	101	4		11	
17209	271	106	3	15	9	19
17210	271	108	3	15	9	19
17211	271	120	18		9	
17212	271	122	19	19	11	19
17213	271	142	13	9	9	10
17214	271	144	10	9	11	10
17215	271	145	10	9	11	10
17216	271	146	13	13	12	14
17217	271	147	13	13	12	14
17218	271	148	15	13	9	16
17219	271	149	15	13	9	16
17220	271	150	9	8	18	10
17221	271	151	9	8	18	10
17222	271	152	8	12	17	11
17223	271	155	3	9	13	10
17224	271	159	3	7	16	12
17225	271	161		8		10
17226	271	162	19	9	16	22
17227	271	169	19	16	13	8
17228	271	172	18	15	14	11
17229	271	173	18	15	14	11
17230	271	174	10	8	19	9
17231	271	196	3	22	13	22
17232	271	197	3	22	13	22
17233	271	198	13	19	11	18
17234	271	200	20	19	11	18
17235	271	201	20	19	11	18
17236	271	202	19	13	16	9
17237	271	204	17	13	10	9
17238	271	205	17	13	10	9
17239	271	206	13	9	17	12
17240	271	207	13	9	17	12
17241	271	208	8	8	9	18
17242	271	209	15	18	19	17
17243	271	210	7	13	9	13
17244	271	211	8	8	16	8
18181	284	2		10		20
18182	284	3	8		11	
18183	284	4		8		9
18184	284	5		19		13
18185	284	6	19		9	
18186	284	7	9		18	
18187	284	8		19		8
18188	284	10		7		10
18189	284	11	8		11	
18190	284	12	13		9	
18191	284	19	9	8	10	10
18192	284	20	18	10	8	9
18193	284	23	17	12	9	20
18194	284	24	7	9	7	15
18195	284	26	7	7	15	8
18196	284	27	14	7	13	16
18197	284	30	8	10	18	8
18198	284	31	8	7	9	7
18199	284	33	8	15	9	11
18200	284	35	16	7	9	9
18201	284	36	16	7	9	9
18202	284	38	6	7	17	16
18203	284	39	9	7	11	13
18204	284	41	18	19	14	18
18205	284	42	10	14	11	9
18206	284	43	8	19	11	16
18207	284	45	16	9	9	11
18208	284	47	9	14	7	17
18209	284	48	10	14	11	9
18210	284	49	8	7	10	9
18211	284	51		8		19
18212	284	54	20	21	11	11
18213	284	56	9	7	11	13
18214	284	65	8	7	9	7
18215	284	67	8	10	18	8
18216	284	70	16		10	
18217	284	78	14	10	13	10
18218	284	79	14	10	13	10
18219	284	96	8	19	16	8
18220	284	97	8	19	16	8
18221	284	100		9		21
18222	284	101	16		10	
18223	284	106	25	9	9	18
18224	284	108	25	9	9	18
18225	284	120	8		18	
