35257	221	2012-09-12 22:43:33.173	0	1R-1	2	1	280	315	1052.0	1.2622	1352.5714	133.07689999999999	2.1966000000000001	29.009799999999998	1.7878000000000001	0.44600000000000001	166.0	128.0	59.0	59.0	0.0	16.209599999999998	40	0.0	2.0 (RC. E)	187.25909999999999	125.34059999999999	83.176699999999997	0.0	12.7623	31.860499999999998	8.4281000000000006	3.8046000000000002	6.8253000000000004	211.5633	16.209599999999998	administrator
35258	221	2012-09-12 22:43:33.173	0	1R-2	2	2	260	280	656.0	2.4081000000000001	1476.0	118.4054	1.675	18.9023	1.8992	0.4274	166.0	128.0	59.0	59.0	0.0	10.58	40	0.0	2.0 (RC. E)	171.0	112.51730000000001	78.0578	0.0	13.316800000000001	14.066700000000001	5.6101000000000001	2.7401	5.3631000000000002	212.87379999999999	10.58	administrator
35259	221	2012-09-12 22:43:33.173	0	1R-3	2	3	225	260	1209.0	1.4505999999999999	1554.4285	127.7171	2.4022999999999999	16.372	1.8304	0.48139999999999999	166.0	128.0	59.0	59.0	0.0	12.0503	40	0.0	2.0 (RC. E)	193.53280000000001	122.6704	81.385000000000005	0.0	7.7217000000000002	13.0158	6.4065000000000003	3.431	8.9908000000000001	211.80799999999999	12.0503	administrator
35260	221	2012-09-12 22:43:33.173	0	1R-4	2	4	135	225	3086.0	0.56130000000000002	1543.0	127.9581	2.4415	12.0685	1.8640000000000001	0.53400000000000003	166.0	128.0	59.0	59.0	0.0	10.151999999999999	40	0.0	2.0 (RC. E)	199.88759999999999	119.1498	78.884900000000002	0.0	5.2419000000000002	8.9619999999999997	5.7853000000000003	3.4750000000000001	9.2157	211.99160000000001	10.8079	administrator
35261	221	2012-09-12 22:43:33.173	0	1R-5	2	5	100	135	1022.0	1.2262	1314.0	133.816	1.9835	11.6845	1.8130999999999999	0.37159999999999999	166.0	128.0	59.0	59.0	0.0	7.4635999999999996	40	0.0	2.0 (RC. E)	199.25550000000001	112.79559999999999	75.057299999999998	0.0	6.9236000000000004	8.6702999999999992	3.9887999999999999	2.7989000000000002	9.0710999999999995	216.28809999999999	7.4635999999999996	administrator
35262	221	2012-09-12 22:43:33.187	0	1R-6	2	6	80	100	733.0	2.6907999999999999	1649.25	124.55110000000001	1.7294	10.110900000000001	1.9642999999999999	0.35520000000000002	166.0	128.0	59.0	59.0	0.0	6.7896999999999998	40	0.0	2.0 (RC. E)	198.36359999999999	113.5669	78.875500000000002	0.0	5.5223000000000004	6.4911000000000003	3.7046000000000001	1.5232000000000001	8.5263000000000009	210.4539	6.7896999999999998	administrator
35263	221	2012-09-12 22:43:33.187	0	1R-7	2	7	45	80	1027.0	1.2322	1320.4285	132.63480000000001	1.9802999999999999	11.800000000000001	1.8162	0.36059999999999998	166.0	128.0	59.0	59.0	0.0	8.8025000000000002	40	0.0	2.0 (RC. E)	198.00630000000001	112.5612	75.126499999999993	0.0	6.4053000000000004	8.8172999999999995	4.6500000000000004	2.4279999999999999	8.6042000000000005	212.0299	8.8025000000000002	administrator
35264	221	2012-09-12 22:43:33.187	0	1R-8	2	8	315	45	2827.0	0.51419999999999999	1413.5	125.117	2.3887999999999998	14.8947	1.8334999999999999	0.40200000000000002	166.0	128.0	59.0	59.0	0.0	9.3047000000000004	40	0.0	2.0 (RC. E)	183.81790000000001	117.17529999999999	78.313000000000002	0.0	10.378399999999999	12.1661	5.1928000000000001	2.6701999999999999	7.0279999999999996	211.4128	9.6742000000000008	administrator
35265	221	2012-09-12 22:43:33.187	0	2R-1	4	1	280	315	958.0	1.0241	1094.8570999999999	133.18469999999999	2.2719	24.880800000000001	1.7878000000000001	0.3372	166.0	128.0	59.0	59.0	0.0	11.4528	40	0.0	2.0 (RC. E)	184.31309999999999	121.5159	82.5989	0.0	11.494999999999999	27.994499999999999	6.0086000000000004	2.3712	6.8395999999999999	211.4161	11.4528	administrator
35266	221	2012-09-12 22:43:33.187	0	2R-2	4	2	260	280	700.0	2.2881	1400.0	123.0414	1.9865999999999999	21.113	1.9061999999999999	0.36120000000000002	166.0	128.0	59.0	59.0	0.0	14.432499999999999	40	0.0	2.0 (RC. E)	184.8305	116.1812	83.519999999999996	0.0	9.4722000000000008	19.701899999999998	7.5747	1.0427	7.3691000000000004	211.99100000000001	14.432499999999999	administrator
35267	221	2012-09-12 22:43:33.187	0	2R-3	4	3	220	260	1344.0	1.1003000000000001	1344.0	130.47989999999999	2.4868000000000001	16.253299999999999	1.7968	0.56030000000000002	166.0	128.0	59.0	59.0	0.0	11.630599999999999	40	0.0	2.0 (RC. E)	198.6371	122.8019	80.989599999999996	0.0	6.9120999999999997	14.007400000000001	6.1840000000000002	2.5468000000000002	8.3430999999999997	217.81630000000001	11.630599999999999	administrator
35268	221	2012-09-12 22:43:33.203	0	2R-4	4	4	190	220	1202.0	1.7561	1602.6666	126.09480000000001	2.5815000000000001	12.2746	1.8579000000000001	0.5847	166.0	128.0	59.0	59.0	0.0	10.0862	40	0.0	2.0 (RC. E)	203.85230000000001	125.2021	81.295000000000002	0.0	4.8178000000000001	7.9108999999999998	5.4827000000000004	2.3662999999999998	9.8596000000000004	213.44460000000001	10.0862	administrator
